,pred,true
4033,CD4+ T cell,CD4+ T cell
4034,CD14+ monocyte,CD4+ T cell
4035,CD4+ T cell,CD4+ T cell
4036,Cytotoxic T cell,Cytotoxic T cell
4037,Cytotoxic T cell,Cytotoxic T cell
4038,B cell,B cell
4039,Cytotoxic T cell,Cytotoxic T cell
4040,B cell,B cell
4041,Cytotoxic T cell,Cytotoxic T cell
4042,CD4+ T cell,CD4+ T cell
4043,CD4+ T cell,CD4+ T cell
4044,Cytotoxic T cell,Cytotoxic T cell
4045,CD14+ monocyte,CD14+ monocyte
4046,Cytotoxic T cell,Cytotoxic T cell
4047,CD14+ monocyte,CD14+ monocyte
4048,CD4+ T cell,CD4+ T cell
4049,CD14+ monocyte,CD14+ monocyte
4050,B cell,B cell
4051,CD4+ T cell,CD4+ T cell
4052,Megakaryocyte,Megakaryocyte
4053,Cytotoxic T cell,Cytotoxic T cell
4054,CD14+ monocyte,CD14+ monocyte
4055,CD14+ monocyte,CD14+ monocyte
4056,Cytotoxic T cell,Cytotoxic T cell
4057,Cytotoxic T cell,Cytotoxic T cell
4058,Cytotoxic T cell,Cytotoxic T cell
4059,Cytotoxic T cell,Natural killer cell
4060,Cytotoxic T cell,Cytotoxic T cell
4061,Dendritic cell,Dendritic cell
4062,Cytotoxic T cell,Cytotoxic T cell
4063,CD14+ monocyte,CD14+ monocyte
4064,Cytotoxic T cell,CD4+ T cell
4065,Cytotoxic T cell,CD4+ T cell
4066,Natural killer cell,Natural killer cell
4067,Cytotoxic T cell,CD4+ T cell
4068,B cell,B cell
4069,Cytotoxic T cell,Cytotoxic T cell
4070,CD14+ monocyte,CD14+ monocyte
4071,CD14+ monocyte,CD14+ monocyte
4072,CD14+ monocyte,CD14+ monocyte
4073,CD14+ monocyte,Cytotoxic T cell
4074,CD14+ monocyte,CD14+ monocyte
4075,CD14+ monocyte,CD14+ monocyte
4076,CD4+ T cell,CD4+ T cell
4077,Cytotoxic T cell,Cytotoxic T cell
4078,CD14+ monocyte,CD14+ monocyte
4079,Cytotoxic T cell,Cytotoxic T cell
4080,CD14+ monocyte,CD14+ monocyte
4081,B cell,B cell
4082,CD14+ monocyte,CD16+ monocyte
4083,CD14+ monocyte,CD14+ monocyte
4084,CD4+ T cell,CD4+ T cell
4085,Natural killer cell,Natural killer cell
4086,CD14+ monocyte,CD14+ monocyte
4087,CD14+ monocyte,CD14+ monocyte
4088,CD14+ monocyte,CD14+ monocyte
4089,B cell,Cytotoxic T cell
4090,CD4+ T cell,CD4+ T cell
4091,CD14+ monocyte,CD14+ monocyte
4092,B cell,B cell
4093,B cell,B cell
4094,CD14+ monocyte,CD14+ monocyte
4095,Megakaryocyte,Megakaryocyte
4096,B cell,B cell
4097,CD14+ monocyte,CD14+ monocyte
4098,CD14+ monocyte,CD14+ monocyte
4099,CD4+ T cell,CD4+ T cell
4100,CD14+ monocyte,CD14+ monocyte
4101,B cell,B cell
4102,Cytotoxic T cell,Cytotoxic T cell
4103,CD14+ monocyte,CD14+ monocyte
4104,Cytotoxic T cell,Cytotoxic T cell
4105,B cell,B cell
4106,CD14+ monocyte,CD14+ monocyte
4107,Natural killer cell,Cytotoxic T cell
4108,CD14+ monocyte,CD14+ monocyte
4109,Cytotoxic T cell,Cytotoxic T cell
4110,CD14+ monocyte,CD14+ monocyte
4111,Cytotoxic T cell,Cytotoxic T cell
4112,Cytotoxic T cell,Cytotoxic T cell
4113,CD14+ monocyte,CD14+ monocyte
4114,B cell,B cell
4115,CD16+ monocyte,CD14+ monocyte
4116,CD16+ monocyte,CD16+ monocyte
4117,Cytotoxic T cell,Cytotoxic T cell
4118,CD4+ T cell,CD4+ T cell
4119,CD14+ monocyte,CD14+ monocyte
4120,CD14+ monocyte,CD14+ monocyte
4121,CD16+ monocyte,CD16+ monocyte
4122,CD16+ monocyte,CD16+ monocyte
4123,B cell,Dendritic cell
4124,CD14+ monocyte,CD14+ monocyte
4125,B cell,B cell
4126,Cytotoxic T cell,Cytotoxic T cell
4127,CD14+ monocyte,CD14+ monocyte
4128,Cytotoxic T cell,Cytotoxic T cell
4129,CD4+ T cell,CD4+ T cell
4130,B cell,B cell
4131,B cell,B cell
4132,Cytotoxic T cell,Cytotoxic T cell
4133,Cytotoxic T cell,Cytotoxic T cell
4134,CD14+ monocyte,CD16+ monocyte
4135,CD4+ T cell,CD4+ T cell
4136,B cell,B cell
4137,CD14+ monocyte,CD14+ monocyte
4138,CD14+ monocyte,CD14+ monocyte
4139,B cell,B cell
4140,CD4+ T cell,CD4+ T cell
4141,CD14+ monocyte,CD14+ monocyte
4142,B cell,B cell
4143,Cytotoxic T cell,Cytotoxic T cell
4144,Cytotoxic T cell,CD4+ T cell
4145,CD4+ T cell,CD4+ T cell
4146,Cytotoxic T cell,Cytotoxic T cell
4147,CD16+ monocyte,CD16+ monocyte
4148,CD16+ monocyte,CD16+ monocyte
4149,B cell,B cell
4150,CD4+ T cell,CD4+ T cell
4151,Cytotoxic T cell,Cytotoxic T cell
4152,CD14+ monocyte,CD14+ monocyte
4153,Cytotoxic T cell,Cytotoxic T cell
4154,CD4+ T cell,CD4+ T cell
4155,B cell,B cell
4156,CD4+ T cell,CD4+ T cell
4157,CD4+ T cell,CD4+ T cell
4158,Cytotoxic T cell,Cytotoxic T cell
4159,CD14+ monocyte,CD14+ monocyte
4160,CD14+ monocyte,CD14+ monocyte
4161,CD14+ monocyte,CD14+ monocyte
4162,Cytotoxic T cell,CD4+ T cell
4163,Megakaryocyte,Megakaryocyte
4164,CD14+ monocyte,CD14+ monocyte
4165,B cell,B cell
4166,Cytotoxic T cell,Cytotoxic T cell
4167,CD4+ T cell,CD4+ T cell
4168,CD14+ monocyte,CD14+ monocyte
4169,B cell,Cytotoxic T cell
4170,CD14+ monocyte,CD14+ monocyte
4171,CD14+ monocyte,CD14+ monocyte
4172,CD14+ monocyte,CD14+ monocyte
4173,CD14+ monocyte,CD14+ monocyte
4174,CD4+ T cell,CD4+ T cell
4175,CD14+ monocyte,Dendritic cell
4176,Cytotoxic T cell,Cytotoxic T cell
4177,B cell,B cell
4178,Megakaryocyte,Megakaryocyte
4179,Cytotoxic T cell,Cytotoxic T cell
4180,CD14+ monocyte,CD14+ monocyte
4181,CD14+ monocyte,CD14+ monocyte
4182,CD14+ monocyte,CD14+ monocyte
4183,CD14+ monocyte,CD14+ monocyte
4184,CD14+ monocyte,CD14+ monocyte
4185,Dendritic cell,CD14+ monocyte
4186,B cell,B cell
4187,CD14+ monocyte,CD14+ monocyte
4188,B cell,B cell
4189,CD14+ monocyte,CD14+ monocyte
4190,CD14+ monocyte,CD14+ monocyte
4191,CD14+ monocyte,CD14+ monocyte
4192,CD16+ monocyte,CD16+ monocyte
4193,B cell,Dendritic cell
4194,CD14+ monocyte,CD14+ monocyte
4195,CD4+ T cell,CD4+ T cell
4196,CD4+ T cell,B cell
4197,B cell,B cell
4198,CD4+ T cell,CD4+ T cell
4199,Cytotoxic T cell,Cytotoxic T cell
4200,CD4+ T cell,CD4+ T cell
4201,Megakaryocyte,Megakaryocyte
4202,Cytotoxic T cell,Cytotoxic T cell
4203,CD14+ monocyte,CD14+ monocyte
4204,CD14+ monocyte,CD14+ monocyte
4205,CD14+ monocyte,B cell
4206,CD4+ T cell,CD4+ T cell
4207,CD14+ monocyte,CD14+ monocyte
4208,CD14+ monocyte,CD14+ monocyte
4209,Cytotoxic T cell,Cytotoxic T cell
4210,B cell,B cell
4211,CD14+ monocyte,CD14+ monocyte
4212,CD14+ monocyte,CD14+ monocyte
4213,CD14+ monocyte,CD14+ monocyte
4214,CD4+ T cell,CD4+ T cell
4215,Cytotoxic T cell,Cytotoxic T cell
4216,CD14+ monocyte,CD14+ monocyte
4217,CD4+ T cell,CD4+ T cell
4218,Natural killer cell,Natural killer cell
4219,Cytotoxic T cell,Cytotoxic T cell
4220,Cytotoxic T cell,Cytotoxic T cell
4221,CD14+ monocyte,CD14+ monocyte
4222,CD14+ monocyte,CD14+ monocyte
4223,CD4+ T cell,CD4+ T cell
4224,B cell,B cell
4225,CD4+ T cell,CD4+ T cell
4226,CD4+ T cell,CD4+ T cell
4227,Cytotoxic T cell,Cytotoxic T cell
4228,CD14+ monocyte,CD14+ monocyte
4229,CD14+ monocyte,CD14+ monocyte
4230,Cytotoxic T cell,Cytotoxic T cell
4231,CD14+ monocyte,CD14+ monocyte
4232,CD14+ monocyte,CD4+ T cell
4233,Natural killer cell,Natural killer cell
4234,B cell,B cell
4235,CD4+ T cell,CD4+ T cell
4236,B cell,B cell
4237,Cytotoxic T cell,Cytotoxic T cell
4238,Natural killer cell,Cytotoxic T cell
4239,Cytotoxic T cell,Cytotoxic T cell
4240,B cell,B cell
4241,CD14+ monocyte,CD14+ monocyte
4242,CD4+ T cell,CD4+ T cell
4243,CD14+ monocyte,CD14+ monocyte
4244,B cell,B cell
4245,CD4+ T cell,CD4+ T cell
4246,CD16+ monocyte,CD14+ monocyte
4247,CD14+ monocyte,CD14+ monocyte
4248,Cytotoxic T cell,Cytotoxic T cell
4249,CD16+ monocyte,CD4+ T cell
4250,CD4+ T cell,CD4+ T cell
4251,CD14+ monocyte,CD4+ T cell
4252,CD14+ monocyte,CD14+ monocyte
4253,CD4+ T cell,CD4+ T cell
4254,Cytotoxic T cell,Cytotoxic T cell
4255,B cell,B cell
4256,Cytotoxic T cell,CD4+ T cell
4257,CD14+ monocyte,CD14+ monocyte
4258,Cytotoxic T cell,Cytotoxic T cell
4259,Cytotoxic T cell,Cytotoxic T cell
4260,Cytotoxic T cell,Cytotoxic T cell
4261,CD4+ T cell,CD4+ T cell
4262,CD14+ monocyte,CD14+ monocyte
4263,Cytotoxic T cell,Cytotoxic T cell
4264,Cytotoxic T cell,Cytotoxic T cell
4265,Cytotoxic T cell,Cytotoxic T cell
4266,CD4+ T cell,Cytotoxic T cell
4267,CD14+ monocyte,CD14+ monocyte
4268,B cell,B cell
4269,CD14+ monocyte,CD14+ monocyte
4270,Cytotoxic T cell,Cytotoxic T cell
4271,B cell,B cell
4272,CD14+ monocyte,CD14+ monocyte
4273,CD16+ monocyte,CD16+ monocyte
4274,CD4+ T cell,CD4+ T cell
4275,Cytotoxic T cell,CD4+ T cell
4276,CD14+ monocyte,CD14+ monocyte
4277,CD4+ T cell,CD4+ T cell
4278,Cytotoxic T cell,Cytotoxic T cell
4279,CD14+ monocyte,CD14+ monocyte
4280,CD14+ monocyte,CD14+ monocyte
4281,CD14+ monocyte,Dendritic cell
4282,CD4+ T cell,CD4+ T cell
4283,B cell,B cell
4284,Cytotoxic T cell,Cytotoxic T cell
4285,CD14+ monocyte,CD14+ monocyte
4286,CD14+ monocyte,CD14+ monocyte
4287,Cytotoxic T cell,Cytotoxic T cell
4288,CD4+ T cell,Cytotoxic T cell
4289,B cell,B cell
4290,CD14+ monocyte,CD14+ monocyte
4291,CD14+ monocyte,CD14+ monocyte
4292,Cytotoxic T cell,Cytotoxic T cell
4293,Cytotoxic T cell,Cytotoxic T cell
4294,Cytotoxic T cell,Cytotoxic T cell
4295,CD14+ monocyte,CD14+ monocyte
4296,CD14+ monocyte,CD14+ monocyte
4297,Cytotoxic T cell,Cytotoxic T cell
4298,Dendritic cell,Dendritic cell
4299,B cell,B cell
4300,B cell,B cell
4301,CD14+ monocyte,CD14+ monocyte
4302,CD4+ T cell,CD4+ T cell
4303,Cytotoxic T cell,Cytotoxic T cell
4304,CD4+ T cell,CD4+ T cell
4305,Cytotoxic T cell,Cytotoxic T cell
4306,CD14+ monocyte,CD14+ monocyte
4307,Cytotoxic T cell,Cytotoxic T cell
4308,B cell,B cell
4309,Cytotoxic T cell,Cytotoxic T cell
4310,CD14+ monocyte,CD14+ monocyte
4311,B cell,B cell
4312,Cytotoxic T cell,Cytotoxic T cell
4313,CD14+ monocyte,CD14+ monocyte
4314,CD14+ monocyte,CD14+ monocyte
4315,CD14+ monocyte,CD14+ monocyte
4316,CD14+ monocyte,CD14+ monocyte
4317,B cell,B cell
4318,CD4+ T cell,CD4+ T cell
4319,CD14+ monocyte,CD14+ monocyte
4320,Cytotoxic T cell,Cytotoxic T cell
4321,CD4+ T cell,CD4+ T cell
4322,CD14+ monocyte,CD16+ monocyte
4323,Natural killer cell,CD16+ monocyte
4324,Cytotoxic T cell,Cytotoxic T cell
4325,CD4+ T cell,CD4+ T cell
4326,CD4+ T cell,CD4+ T cell
4327,CD14+ monocyte,CD14+ monocyte
4328,Cytotoxic T cell,CD4+ T cell
4329,Cytotoxic T cell,Cytotoxic T cell
4330,CD4+ T cell,CD4+ T cell
4331,CD16+ monocyte,CD16+ monocyte
4332,B cell,B cell
4333,Cytotoxic T cell,Cytotoxic T cell
4334,CD14+ monocyte,CD14+ monocyte
4335,CD16+ monocyte,CD16+ monocyte
4336,CD14+ monocyte,CD14+ monocyte
4337,CD14+ monocyte,CD14+ monocyte
4338,Cytotoxic T cell,Cytotoxic T cell
4339,CD14+ monocyte,CD14+ monocyte
4340,Cytotoxic T cell,Cytotoxic T cell
4341,Megakaryocyte,Megakaryocyte
4342,Cytotoxic T cell,Cytotoxic T cell
4343,CD4+ T cell,CD4+ T cell
4344,CD4+ T cell,CD4+ T cell
4345,Cytotoxic T cell,CD4+ T cell
4346,B cell,B cell
4347,B cell,B cell
4348,Cytotoxic T cell,Cytotoxic T cell
4349,Cytotoxic T cell,CD4+ T cell
4350,Cytotoxic T cell,Cytotoxic T cell
4351,CD14+ monocyte,CD14+ monocyte
4352,B cell,B cell
4353,Megakaryocyte,Megakaryocyte
4354,Natural killer cell,Cytotoxic T cell
4355,Cytotoxic T cell,Cytotoxic T cell
4356,CD14+ monocyte,CD14+ monocyte
4357,Cytotoxic T cell,CD4+ T cell
4358,CD14+ monocyte,CD16+ monocyte
4359,CD14+ monocyte,CD14+ monocyte
4360,CD14+ monocyte,CD14+ monocyte
4361,Cytotoxic T cell,Cytotoxic T cell
4362,B cell,B cell
4363,Cytotoxic T cell,Cytotoxic T cell
4364,Cytotoxic T cell,Cytotoxic T cell
4365,CD4+ T cell,CD4+ T cell
4366,Cytotoxic T cell,Cytotoxic T cell
4367,CD4+ T cell,CD4+ T cell
4368,CD14+ monocyte,CD14+ monocyte
4369,Cytotoxic T cell,Cytotoxic T cell
4370,CD4+ T cell,CD4+ T cell
4371,CD14+ monocyte,CD14+ monocyte
4372,Cytotoxic T cell,CD4+ T cell
4373,CD14+ monocyte,CD14+ monocyte
4374,Cytotoxic T cell,CD4+ T cell
4375,CD14+ monocyte,CD14+ monocyte
4376,CD14+ monocyte,CD14+ monocyte
4377,CD14+ monocyte,CD14+ monocyte
4378,CD14+ monocyte,CD14+ monocyte
4379,CD4+ T cell,CD4+ T cell
4380,Cytotoxic T cell,B cell
4381,Megakaryocyte,Megakaryocyte
4382,CD14+ monocyte,CD14+ monocyte
4383,CD14+ monocyte,CD16+ monocyte
4384,Cytotoxic T cell,Cytotoxic T cell
4385,Cytotoxic T cell,Cytotoxic T cell
4386,CD14+ monocyte,CD14+ monocyte
4387,CD16+ monocyte,CD16+ monocyte
4388,CD4+ T cell,CD4+ T cell
4389,CD4+ T cell,CD4+ T cell
4390,B cell,B cell
4391,Cytotoxic T cell,Cytotoxic T cell
4392,B cell,B cell
4393,CD4+ T cell,CD4+ T cell
4394,Cytotoxic T cell,Cytotoxic T cell
4395,CD14+ monocyte,CD14+ monocyte
4396,CD14+ monocyte,CD14+ monocyte
4397,Cytotoxic T cell,Cytotoxic T cell
4398,B cell,B cell
4399,CD14+ monocyte,CD14+ monocyte
4400,Cytotoxic T cell,Cytotoxic T cell
4401,Cytotoxic T cell,Cytotoxic T cell
4402,Cytotoxic T cell,Natural killer cell
4403,CD4+ T cell,CD4+ T cell
4404,CD14+ monocyte,CD14+ monocyte
4405,Cytotoxic T cell,Cytotoxic T cell
4406,CD4+ T cell,CD4+ T cell
4407,Cytotoxic T cell,Cytotoxic T cell
4408,CD14+ monocyte,CD14+ monocyte
4409,CD14+ monocyte,CD14+ monocyte
4410,CD16+ monocyte,CD16+ monocyte
4411,CD14+ monocyte,CD14+ monocyte
4412,CD14+ monocyte,CD14+ monocyte
4413,CD14+ monocyte,CD14+ monocyte
4414,B cell,B cell
4415,Cytotoxic T cell,CD4+ T cell
4416,CD14+ monocyte,CD14+ monocyte
4417,CD14+ monocyte,CD14+ monocyte
4418,CD4+ T cell,CD4+ T cell
4419,B cell,B cell
4420,CD4+ T cell,CD4+ T cell
4421,B cell,B cell
4422,CD14+ monocyte,CD14+ monocyte
4423,B cell,B cell
4424,CD14+ monocyte,CD14+ monocyte
4425,CD14+ monocyte,CD14+ monocyte
4426,CD4+ T cell,CD4+ T cell
4427,CD14+ monocyte,CD14+ monocyte
4428,CD4+ T cell,Cytotoxic T cell
4429,CD14+ monocyte,CD14+ monocyte
4430,Cytotoxic T cell,Cytotoxic T cell
4431,CD4+ T cell,CD4+ T cell
4432,Cytotoxic T cell,Cytotoxic T cell
4433,B cell,B cell
4434,B cell,B cell
4435,Cytotoxic T cell,Cytotoxic T cell
4436,CD14+ monocyte,CD14+ monocyte
4437,Cytotoxic T cell,Cytotoxic T cell
4438,Cytotoxic T cell,Cytotoxic T cell
4439,CD14+ monocyte,CD14+ monocyte
4440,Natural killer cell,Natural killer cell
4441,CD14+ monocyte,CD14+ monocyte
4442,Cytotoxic T cell,Cytotoxic T cell
4443,Cytotoxic T cell,Cytotoxic T cell
4444,B cell,CD16+ monocyte
4445,Cytotoxic T cell,Cytotoxic T cell
4446,Natural killer cell,Natural killer cell
4447,CD16+ monocyte,CD14+ monocyte
4448,CD14+ monocyte,CD14+ monocyte
4449,B cell,B cell
4450,B cell,B cell
4451,CD14+ monocyte,CD14+ monocyte
4452,Cytotoxic T cell,Cytotoxic T cell
4453,CD4+ T cell,CD4+ T cell
4454,Natural killer cell,Cytotoxic T cell
4455,CD14+ monocyte,CD14+ monocyte
4456,B cell,CD14+ monocyte
4457,Cytotoxic T cell,Cytotoxic T cell
4458,CD4+ T cell,CD4+ T cell
4459,CD14+ monocyte,CD14+ monocyte
4460,Cytotoxic T cell,Cytotoxic T cell
4461,Cytotoxic T cell,Cytotoxic T cell
4462,CD14+ monocyte,CD14+ monocyte
4463,CD14+ monocyte,Megakaryocyte
4464,Cytotoxic T cell,Cytotoxic T cell
4465,CD14+ monocyte,CD16+ monocyte
4466,Cytotoxic T cell,CD4+ T cell
4467,CD14+ monocyte,CD14+ monocyte
4468,Cytotoxic T cell,Cytotoxic T cell
4469,Cytotoxic T cell,CD4+ T cell
4470,CD14+ monocyte,CD14+ monocyte
4471,CD14+ monocyte,CD14+ monocyte
4472,CD14+ monocyte,CD14+ monocyte
4473,CD14+ monocyte,CD14+ monocyte
4474,B cell,B cell
4475,Cytotoxic T cell,Cytotoxic T cell
4476,CD4+ T cell,CD4+ T cell
4477,CD14+ monocyte,CD14+ monocyte
4478,CD14+ monocyte,CD14+ monocyte
4479,CD14+ monocyte,CD14+ monocyte
4480,Cytotoxic T cell,Cytotoxic T cell
4481,Cytotoxic T cell,Cytotoxic T cell
4482,Natural killer cell,Natural killer cell
4483,B cell,B cell
4484,Cytotoxic T cell,Cytotoxic T cell
4485,Cytotoxic T cell,CD4+ T cell
4486,B cell,CD14+ monocyte
4487,CD14+ monocyte,CD14+ monocyte
4488,Cytotoxic T cell,Cytotoxic T cell
4489,B cell,B cell
4490,Cytotoxic T cell,Cytotoxic T cell
4491,CD14+ monocyte,CD14+ monocyte
4492,CD4+ T cell,CD4+ T cell
4493,Megakaryocyte,Megakaryocyte
4494,CD14+ monocyte,CD14+ monocyte
4495,B cell,B cell
4496,Cytotoxic T cell,Cytotoxic T cell
4497,CD14+ monocyte,CD14+ monocyte
4498,B cell,B cell
4499,Cytotoxic T cell,Cytotoxic T cell
4500,CD4+ T cell,Cytotoxic T cell
4501,Cytotoxic T cell,Cytotoxic T cell
4502,Cytotoxic T cell,Cytotoxic T cell
4503,CD14+ monocyte,CD14+ monocyte
4504,CD14+ monocyte,CD14+ monocyte
4505,Cytotoxic T cell,CD4+ T cell
4506,CD4+ T cell,Cytotoxic T cell
4507,Cytotoxic T cell,Cytotoxic T cell
4508,B cell,B cell
4509,CD14+ monocyte,CD14+ monocyte
4510,CD14+ monocyte,CD14+ monocyte
4511,Cytotoxic T cell,Cytotoxic T cell
4512,B cell,B cell
4513,Cytotoxic T cell,Cytotoxic T cell
4514,CD14+ monocyte,CD14+ monocyte
4515,CD14+ monocyte,CD14+ monocyte
4516,CD14+ monocyte,CD14+ monocyte
4517,Cytotoxic T cell,Cytotoxic T cell
4518,CD14+ monocyte,CD14+ monocyte
4519,CD14+ monocyte,CD14+ monocyte
4520,CD14+ monocyte,CD14+ monocyte
4521,B cell,B cell
4522,CD4+ T cell,CD4+ T cell
4523,Cytotoxic T cell,Cytotoxic T cell
4524,Cytotoxic T cell,B cell
4525,B cell,B cell
4526,CD14+ monocyte,CD14+ monocyte
4527,CD16+ monocyte,CD16+ monocyte
4528,B cell,Dendritic cell
4529,Natural killer cell,Natural killer cell
4530,Cytotoxic T cell,Cytotoxic T cell
4531,B cell,B cell
4532,Natural killer cell,Cytotoxic T cell
4533,Cytotoxic T cell,Cytotoxic T cell
4534,CD14+ monocyte,CD14+ monocyte
4535,CD4+ T cell,CD4+ T cell
4536,CD4+ T cell,CD4+ T cell
4537,Cytotoxic T cell,CD4+ T cell
4538,Natural killer cell,Cytotoxic T cell
4539,CD14+ monocyte,CD14+ monocyte
4540,CD4+ T cell,CD4+ T cell
4541,CD16+ monocyte,CD16+ monocyte
4542,CD4+ T cell,CD4+ T cell
4543,B cell,B cell
4544,B cell,B cell
4545,CD14+ monocyte,CD14+ monocyte
4546,CD14+ monocyte,CD14+ monocyte
4547,CD4+ T cell,CD4+ T cell
4548,Cytotoxic T cell,Cytotoxic T cell
4549,Cytotoxic T cell,Cytotoxic T cell
4550,CD14+ monocyte,CD14+ monocyte
4551,Cytotoxic T cell,Cytotoxic T cell
4552,Cytotoxic T cell,Cytotoxic T cell
4553,CD14+ monocyte,CD14+ monocyte
4554,CD14+ monocyte,CD14+ monocyte
4555,B cell,B cell
4556,B cell,B cell
4557,Cytotoxic T cell,Cytotoxic T cell
4558,B cell,B cell
4559,CD14+ monocyte,CD14+ monocyte
4560,CD4+ T cell,CD4+ T cell
4561,Cytotoxic T cell,Cytotoxic T cell
4562,CD4+ T cell,CD4+ T cell
4563,Megakaryocyte,Megakaryocyte
4564,B cell,B cell
4565,B cell,B cell
4566,CD14+ monocyte,CD14+ monocyte
4567,CD14+ monocyte,CD14+ monocyte
4568,B cell,B cell
4569,B cell,B cell
4570,CD4+ T cell,CD4+ T cell
4571,B cell,B cell
4572,Cytotoxic T cell,Cytotoxic T cell
4573,Cytotoxic T cell,Cytotoxic T cell
4574,CD4+ T cell,Cytotoxic T cell
4575,CD14+ monocyte,CD14+ monocyte
4576,Cytotoxic T cell,Cytotoxic T cell
4577,CD14+ monocyte,CD14+ monocyte
4578,Cytotoxic T cell,CD4+ T cell
4579,CD14+ monocyte,CD14+ monocyte
4580,Cytotoxic T cell,Cytotoxic T cell
4581,B cell,B cell
4582,CD16+ monocyte,CD16+ monocyte
4583,CD4+ T cell,CD14+ monocyte
4584,Cytotoxic T cell,Cytotoxic T cell
4585,CD4+ T cell,CD4+ T cell
4586,CD14+ monocyte,CD14+ monocyte
4587,Natural killer cell,Natural killer cell
4588,B cell,B cell
4589,CD16+ monocyte,CD16+ monocyte
4590,Cytotoxic T cell,Cytotoxic T cell
4591,CD4+ T cell,CD4+ T cell
4592,B cell,B cell
4593,Megakaryocyte,Megakaryocyte
4594,CD14+ monocyte,CD14+ monocyte
4595,CD4+ T cell,CD4+ T cell
4596,Dendritic cell,Plasmacytoid dendritic cell
4597,Cytotoxic T cell,Cytotoxic T cell
4598,CD14+ monocyte,CD14+ monocyte
4599,B cell,B cell
4600,Dendritic cell,CD14+ monocyte
4601,CD14+ monocyte,CD14+ monocyte
4602,CD4+ T cell,CD4+ T cell
4603,CD14+ monocyte,CD14+ monocyte
4604,CD4+ T cell,CD4+ T cell
4605,CD14+ monocyte,CD14+ monocyte
4606,CD4+ T cell,CD4+ T cell
4607,Natural killer cell,Cytotoxic T cell
4608,CD4+ T cell,CD4+ T cell
4609,CD14+ monocyte,CD14+ monocyte
4610,CD4+ T cell,CD4+ T cell
4611,Cytotoxic T cell,Cytotoxic T cell
4612,CD14+ monocyte,CD14+ monocyte
4613,B cell,B cell
4614,Cytotoxic T cell,Cytotoxic T cell
4615,Cytotoxic T cell,CD4+ T cell
4616,Cytotoxic T cell,Cytotoxic T cell
4617,Cytotoxic T cell,Cytotoxic T cell
4618,CD4+ T cell,CD4+ T cell
4619,CD4+ T cell,CD4+ T cell
4620,CD16+ monocyte,CD16+ monocyte
4621,CD14+ monocyte,CD14+ monocyte
4622,CD14+ monocyte,CD14+ monocyte
4623,CD14+ monocyte,CD16+ monocyte
4624,B cell,B cell
4625,Cytotoxic T cell,CD4+ T cell
4626,CD4+ T cell,CD4+ T cell
4627,CD14+ monocyte,CD14+ monocyte
4628,B cell,B cell
4629,CD4+ T cell,CD4+ T cell
4630,B cell,B cell
4631,B cell,B cell
4632,Cytotoxic T cell,Cytotoxic T cell
4633,Cytotoxic T cell,Cytotoxic T cell
4634,B cell,B cell
4635,CD4+ T cell,CD4+ T cell
4636,B cell,B cell
4637,CD4+ T cell,CD4+ T cell
4638,CD14+ monocyte,CD14+ monocyte
4639,Dendritic cell,Plasmacytoid dendritic cell
4640,Cytotoxic T cell,CD4+ T cell
4641,CD14+ monocyte,CD14+ monocyte
4642,Cytotoxic T cell,CD4+ T cell
4643,CD14+ monocyte,CD14+ monocyte
4644,CD16+ monocyte,CD16+ monocyte
4645,Cytotoxic T cell,Cytotoxic T cell
4646,Cytotoxic T cell,Cytotoxic T cell
4647,B cell,B cell
4648,CD14+ monocyte,CD14+ monocyte
4649,Cytotoxic T cell,Cytotoxic T cell
4650,CD14+ monocyte,CD14+ monocyte
4651,Cytotoxic T cell,Cytotoxic T cell
4652,CD4+ T cell,CD4+ T cell
4653,CD4+ T cell,Cytotoxic T cell
4654,CD14+ monocyte,CD14+ monocyte
4655,CD14+ monocyte,CD14+ monocyte
4656,Cytotoxic T cell,Cytotoxic T cell
4657,B cell,B cell
4658,B cell,B cell
4659,CD14+ monocyte,CD14+ monocyte
4660,Cytotoxic T cell,Cytotoxic T cell
4661,B cell,B cell
4662,CD14+ monocyte,CD14+ monocyte
4663,CD14+ monocyte,CD14+ monocyte
4664,CD16+ monocyte,CD16+ monocyte
4665,CD14+ monocyte,CD14+ monocyte
4666,CD14+ monocyte,CD14+ monocyte
4667,B cell,B cell
4668,CD14+ monocyte,CD14+ monocyte
4669,B cell,B cell
4670,B cell,B cell
4671,Cytotoxic T cell,Cytotoxic T cell
4672,CD14+ monocyte,CD14+ monocyte
4673,Natural killer cell,Natural killer cell
4674,CD14+ monocyte,CD14+ monocyte
4675,CD14+ monocyte,CD14+ monocyte
4676,CD14+ monocyte,CD14+ monocyte
4677,CD4+ T cell,CD4+ T cell
4678,Cytotoxic T cell,Cytotoxic T cell
4679,CD4+ T cell,CD4+ T cell
4680,CD14+ monocyte,CD14+ monocyte
4681,CD4+ T cell,CD4+ T cell
4682,Natural killer cell,Natural killer cell
4683,CD4+ T cell,CD4+ T cell
4684,Natural killer cell,Natural killer cell
4685,CD4+ T cell,CD4+ T cell
4686,CD14+ monocyte,CD14+ monocyte
4687,Cytotoxic T cell,CD4+ T cell
4688,B cell,B cell
4689,B cell,B cell
4690,Cytotoxic T cell,Cytotoxic T cell
4691,B cell,B cell
4692,CD14+ monocyte,CD14+ monocyte
4693,CD14+ monocyte,CD14+ monocyte
