,pred,true
4192,Cytotoxic T cell,Cytotoxic T cell
4193,Cytotoxic T cell,Cytotoxic T cell
4194,CD4+ T cell,CD4+ T cell
4195,Natural killer cell,Natural killer cell
4196,B cell,B cell
4197,B cell,B cell
4198,Cytotoxic T cell,Natural killer cell
4199,Cytotoxic T cell,Cytotoxic T cell
4200,CD4+ T cell,CD4+ T cell
4201,B cell,B cell
4202,B cell,CD14+ monocyte
4203,Cytotoxic T cell,CD4+ T cell
4204,B cell,B cell
4205,Cytotoxic T cell,Cytotoxic T cell
4206,Cytotoxic T cell,Natural killer cell
4207,B cell,B cell
4208,CD4+ T cell,CD4+ T cell
4209,Cytotoxic T cell,Natural killer cell
4210,Cytotoxic T cell,Cytotoxic T cell
4211,CD14+ monocyte,CD16+ monocyte
4212,B cell,B cell
4213,Natural killer cell,Natural killer cell
4214,B cell,B cell
4215,B cell,B cell
4216,Cytotoxic T cell,Cytotoxic T cell
4217,B cell,B cell
4218,Cytotoxic T cell,Cytotoxic T cell
4219,B cell,B cell
4220,CD4+ T cell,CD4+ T cell
4221,CD4+ T cell,CD4+ T cell
4222,CD4+ T cell,CD4+ T cell
4223,CD4+ T cell,CD4+ T cell
4224,B cell,B cell
4225,B cell,B cell
4226,Cytotoxic T cell,Cytotoxic T cell
4227,B cell,B cell
4228,Cytotoxic T cell,Cytotoxic T cell
4229,Cytotoxic T cell,Cytotoxic T cell
4230,CD4+ T cell,CD4+ T cell
4231,CD4+ T cell,CD4+ T cell
4232,Dendritic cell,CD14+ monocyte
4233,CD4+ T cell,CD4+ T cell
4234,Natural killer cell,Natural killer cell
4235,B cell,B cell
4236,B cell,B cell
4237,Cytotoxic T cell,CD14+ monocyte
4238,CD4+ T cell,CD4+ T cell
4239,CD4+ T cell,CD4+ T cell
4240,CD4+ T cell,CD4+ T cell
4241,Cytotoxic T cell,Cytotoxic T cell
4242,Cytotoxic T cell,Cytotoxic T cell
4243,B cell,B cell
4244,CD14+ monocyte,CD16+ monocyte
4245,Cytotoxic T cell,Cytotoxic T cell
4246,CD14+ monocyte,CD14+ monocyte
4247,Cytotoxic T cell,Natural killer cell
4248,CD14+ monocyte,CD14+ monocyte
4249,Cytotoxic T cell,CD4+ T cell
4250,B cell,B cell
4251,B cell,B cell
4252,CD4+ T cell,CD4+ T cell
4253,CD4+ T cell,CD4+ T cell
4254,Cytotoxic T cell,Cytotoxic T cell
4255,Cytotoxic T cell,Cytotoxic T cell
4256,Dendritic cell,Dendritic cell
4257,CD4+ T cell,CD4+ T cell
4258,Cytotoxic T cell,Cytotoxic T cell
4259,Cytotoxic T cell,Cytotoxic T cell
4260,Cytotoxic T cell,CD4+ T cell
4261,Dendritic cell,Dendritic cell
4262,B cell,B cell
4263,Cytotoxic T cell,Cytotoxic T cell
4264,Cytotoxic T cell,CD4+ T cell
4265,CD4+ T cell,CD4+ T cell
4266,B cell,B cell
4267,CD4+ T cell,CD4+ T cell
4268,B cell,B cell
4269,CD4+ T cell,Cytotoxic T cell
4270,CD4+ T cell,CD4+ T cell
4271,CD14+ monocyte,CD14+ monocyte
4272,CD14+ monocyte,CD14+ monocyte
4273,Cytotoxic T cell,Cytotoxic T cell
4274,Cytotoxic T cell,CD4+ T cell
4275,Cytotoxic T cell,CD4+ T cell
4276,B cell,B cell
4277,Cytotoxic T cell,Cytotoxic T cell
4278,Cytotoxic T cell,Cytotoxic T cell
4279,CD4+ T cell,Cytotoxic T cell
4280,CD4+ T cell,CD4+ T cell
4281,B cell,B cell
4282,CD16+ monocyte,CD16+ monocyte
4283,B cell,B cell
4284,Cytotoxic T cell,Cytotoxic T cell
4285,B cell,B cell
4286,Cytotoxic T cell,Cytotoxic T cell
4287,CD4+ T cell,CD4+ T cell
4288,B cell,B cell
4289,Cytotoxic T cell,Cytotoxic T cell
4290,B cell,B cell
4291,CD14+ monocyte,CD14+ monocyte
4292,B cell,B cell
4293,CD4+ T cell,CD4+ T cell
4294,Cytotoxic T cell,Cytotoxic T cell
4295,Cytotoxic T cell,Natural killer cell
4296,Cytotoxic T cell,Cytotoxic T cell
4297,CD4+ T cell,CD4+ T cell
4298,Cytotoxic T cell,CD4+ T cell
4299,Cytotoxic T cell,Cytotoxic T cell
4300,CD4+ T cell,CD4+ T cell
4301,B cell,B cell
4302,CD4+ T cell,CD4+ T cell
4303,Cytotoxic T cell,Cytotoxic T cell
4304,B cell,B cell
4305,B cell,B cell
4306,CD14+ monocyte,Dendritic cell
4307,CD4+ T cell,CD4+ T cell
4308,CD4+ T cell,CD4+ T cell
4309,B cell,B cell
4310,Cytotoxic T cell,Cytotoxic T cell
4311,CD14+ monocyte,CD14+ monocyte
4312,B cell,B cell
4313,B cell,B cell
4314,CD4+ T cell,CD4+ T cell
4315,Cytotoxic T cell,Cytotoxic T cell
4316,Cytotoxic T cell,Plasmacytoid dendritic cell
4317,B cell,B cell
4318,CD4+ T cell,CD4+ T cell
4319,CD4+ T cell,CD4+ T cell
4320,CD4+ T cell,CD4+ T cell
4321,CD4+ T cell,CD4+ T cell
4322,Cytotoxic T cell,Cytotoxic T cell
4323,Cytotoxic T cell,Cytotoxic T cell
4324,CD4+ T cell,CD4+ T cell
4325,Cytotoxic T cell,Cytotoxic T cell
4326,CD4+ T cell,CD4+ T cell
4327,Cytotoxic T cell,Natural killer cell
4328,B cell,B cell
4329,B cell,B cell
4330,CD4+ T cell,CD4+ T cell
4331,Cytotoxic T cell,Cytotoxic T cell
4332,Cytotoxic T cell,Cytotoxic T cell
4333,CD4+ T cell,CD4+ T cell
4334,B cell,B cell
4335,Cytotoxic T cell,Natural killer cell
4336,CD14+ monocyte,CD14+ monocyte
4337,Cytotoxic T cell,Cytotoxic T cell
4338,B cell,B cell
4339,Cytotoxic T cell,Cytotoxic T cell
4340,CD4+ T cell,CD4+ T cell
4341,Cytotoxic T cell,Cytotoxic T cell
4342,B cell,B cell
4343,Cytotoxic T cell,Cytotoxic T cell
4344,B cell,B cell
4345,Cytotoxic T cell,Cytotoxic T cell
4346,CD4+ T cell,CD4+ T cell
4347,Natural killer cell,Natural killer cell
4348,Cytotoxic T cell,Cytotoxic T cell
4349,CD4+ T cell,CD4+ T cell
4350,CD4+ T cell,CD4+ T cell
4351,B cell,B cell
4352,Cytotoxic T cell,Cytotoxic T cell
4353,CD4+ T cell,CD16+ monocyte
4354,Cytotoxic T cell,Cytotoxic T cell
4355,B cell,B cell
4356,Cytotoxic T cell,Natural killer cell
4357,Cytotoxic T cell,Cytotoxic T cell
4358,Cytotoxic T cell,Cytotoxic T cell
4359,CD4+ T cell,CD4+ T cell
4360,CD4+ T cell,CD4+ T cell
4361,Natural killer cell,Natural killer cell
4362,Natural killer cell,Natural killer cell
4363,CD4+ T cell,CD4+ T cell
4364,CD4+ T cell,CD4+ T cell
4365,CD16+ monocyte,CD16+ monocyte
4366,Cytotoxic T cell,Cytotoxic T cell
4367,CD14+ monocyte,CD14+ monocyte
4368,CD4+ T cell,CD4+ T cell
4369,Natural killer cell,Natural killer cell
4370,Cytotoxic T cell,Cytotoxic T cell
4371,Cytotoxic T cell,Cytotoxic T cell
4372,B cell,B cell
4373,Cytotoxic T cell,Cytotoxic T cell
4374,CD14+ monocyte,CD14+ monocyte
4375,Cytotoxic T cell,Cytotoxic T cell
4376,Cytotoxic T cell,Cytotoxic T cell
4377,CD14+ monocyte,CD16+ monocyte
4378,CD4+ T cell,CD4+ T cell
4379,CD4+ T cell,CD4+ T cell
4380,CD14+ monocyte,CD14+ monocyte
4381,CD4+ T cell,CD4+ T cell
4382,Cytotoxic T cell,Cytotoxic T cell
4383,CD4+ T cell,CD4+ T cell
4384,B cell,B cell
4385,Cytotoxic T cell,Cytotoxic T cell
4386,Cytotoxic T cell,Natural killer cell
4387,Cytotoxic T cell,Cytotoxic T cell
4388,Cytotoxic T cell,Cytotoxic T cell
4389,CD4+ T cell,CD4+ T cell
4390,Cytotoxic T cell,Cytotoxic T cell
4391,CD4+ T cell,CD4+ T cell
4392,CD4+ T cell,CD4+ T cell
4393,Cytotoxic T cell,CD4+ T cell
4394,CD4+ T cell,CD4+ T cell
4395,CD4+ T cell,CD4+ T cell
4396,B cell,CD14+ monocyte
4397,B cell,B cell
4398,CD14+ monocyte,CD14+ monocyte
4399,CD4+ T cell,B cell
4400,Cytotoxic T cell,Cytotoxic T cell
4401,Cytotoxic T cell,CD4+ T cell
4402,CD4+ T cell,CD4+ T cell
4403,B cell,B cell
4404,Cytotoxic T cell,Cytotoxic T cell
4405,B cell,B cell
4406,B cell,B cell
4407,Cytotoxic T cell,Cytotoxic T cell
4408,Cytotoxic T cell,Cytotoxic T cell
4409,B cell,B cell
4410,B cell,B cell
4411,CD4+ T cell,CD4+ T cell
4412,Cytotoxic T cell,Cytotoxic T cell
4413,Cytotoxic T cell,Cytotoxic T cell
4414,Cytotoxic T cell,Cytotoxic T cell
4415,B cell,B cell
4416,Cytotoxic T cell,CD4+ T cell
4417,CD4+ T cell,CD4+ T cell
4418,Megakaryocyte,Megakaryocyte
4419,CD4+ T cell,Cytotoxic T cell
4420,CD14+ monocyte,CD14+ monocyte
4421,B cell,B cell
4422,Cytotoxic T cell,Cytotoxic T cell
4423,Cytotoxic T cell,Cytotoxic T cell
4424,Megakaryocyte,Megakaryocyte
4425,CD4+ T cell,CD4+ T cell
4426,B cell,B cell
4427,B cell,B cell
4428,CD4+ T cell,CD4+ T cell
4429,CD4+ T cell,CD4+ T cell
4430,Cytotoxic T cell,CD4+ T cell
4431,Cytotoxic T cell,Cytotoxic T cell
4432,Cytotoxic T cell,Cytotoxic T cell
4433,CD14+ monocyte,CD16+ monocyte
4434,CD4+ T cell,CD4+ T cell
4435,Cytotoxic T cell,Cytotoxic T cell
4436,CD4+ T cell,CD4+ T cell
4437,B cell,B cell
4438,CD4+ T cell,Cytotoxic T cell
4439,Cytotoxic T cell,Cytotoxic T cell
4440,CD4+ T cell,CD4+ T cell
4441,CD4+ T cell,CD4+ T cell
4442,B cell,B cell
4443,CD4+ T cell,CD4+ T cell
4444,B cell,B cell
4445,CD4+ T cell,CD4+ T cell
4446,Natural killer cell,Natural killer cell
4447,Cytotoxic T cell,Cytotoxic T cell
4448,Cytotoxic T cell,Natural killer cell
4449,CD4+ T cell,CD4+ T cell
4450,Cytotoxic T cell,Cytotoxic T cell
4451,Cytotoxic T cell,Cytotoxic T cell
4452,Cytotoxic T cell,CD4+ T cell
4453,Cytotoxic T cell,Cytotoxic T cell
4454,B cell,B cell
4455,CD4+ T cell,CD4+ T cell
4456,Cytotoxic T cell,Cytotoxic T cell
4457,Cytotoxic T cell,Cytotoxic T cell
4458,Cytotoxic T cell,Cytotoxic T cell
4459,Cytotoxic T cell,Natural killer cell
4460,CD4+ T cell,CD4+ T cell
4461,CD4+ T cell,CD4+ T cell
4462,Cytotoxic T cell,Cytotoxic T cell
4463,B cell,B cell
4464,Cytotoxic T cell,Cytotoxic T cell
4465,CD4+ T cell,B cell
4466,Cytotoxic T cell,Cytotoxic T cell
4467,Cytotoxic T cell,Cytotoxic T cell
4468,CD4+ T cell,CD4+ T cell
4469,B cell,B cell
4470,Cytotoxic T cell,Cytotoxic T cell
4471,B cell,B cell
4472,CD4+ T cell,CD4+ T cell
4473,CD4+ T cell,CD4+ T cell
4474,B cell,B cell
4475,B cell,B cell
4476,B cell,B cell
4477,CD4+ T cell,CD4+ T cell
4478,CD4+ T cell,CD4+ T cell
4479,CD4+ T cell,CD4+ T cell
4480,Cytotoxic T cell,Cytotoxic T cell
4481,Cytotoxic T cell,Cytotoxic T cell
4482,CD14+ monocyte,CD14+ monocyte
4483,Cytotoxic T cell,Cytotoxic T cell
4484,Cytotoxic T cell,Cytotoxic T cell
4485,Cytotoxic T cell,Cytotoxic T cell
4486,CD4+ T cell,CD4+ T cell
4487,Natural killer cell,Natural killer cell
4488,B cell,B cell
4489,CD4+ T cell,CD4+ T cell
4490,Cytotoxic T cell,Cytotoxic T cell
4491,Cytotoxic T cell,Cytotoxic T cell
4492,Natural killer cell,Natural killer cell
4493,Cytotoxic T cell,Cytotoxic T cell
4494,CD4+ T cell,CD4+ T cell
4495,Cytotoxic T cell,Cytotoxic T cell
4496,Cytotoxic T cell,Natural killer cell
4497,Cytotoxic T cell,Cytotoxic T cell
4498,Cytotoxic T cell,Cytotoxic T cell
4499,Cytotoxic T cell,Cytotoxic T cell
4500,Cytotoxic T cell,Natural killer cell
4501,Cytotoxic T cell,Cytotoxic T cell
4502,Cytotoxic T cell,Cytotoxic T cell
4503,CD14+ monocyte,CD14+ monocyte
4504,CD14+ monocyte,CD14+ monocyte
4505,B cell,B cell
4506,Cytotoxic T cell,Cytotoxic T cell
4507,Cytotoxic T cell,Cytotoxic T cell
4508,B cell,B cell
4509,Natural killer cell,Natural killer cell
4510,Cytotoxic T cell,Cytotoxic T cell
4511,Cytotoxic T cell,Cytotoxic T cell
4512,B cell,B cell
4513,Megakaryocyte,Megakaryocyte
4514,CD4+ T cell,CD4+ T cell
4515,CD16+ monocyte,CD16+ monocyte
4516,Cytotoxic T cell,Cytotoxic T cell
4517,B cell,B cell
4518,Cytotoxic T cell,Cytotoxic T cell
4519,Cytotoxic T cell,Cytotoxic T cell
4520,B cell,B cell
4521,Cytotoxic T cell,Cytotoxic T cell
4522,Dendritic cell,Dendritic cell
4523,CD4+ T cell,CD4+ T cell
4524,Cytotoxic T cell,CD4+ T cell
4525,CD4+ T cell,CD4+ T cell
4526,Cytotoxic T cell,Cytotoxic T cell
4527,Cytotoxic T cell,Natural killer cell
4528,Megakaryocyte,Megakaryocyte
4529,CD4+ T cell,CD4+ T cell
4530,Cytotoxic T cell,Cytotoxic T cell
4531,CD4+ T cell,CD4+ T cell
4532,CD4+ T cell,CD4+ T cell
4533,CD4+ T cell,CD4+ T cell
4534,Cytotoxic T cell,CD4+ T cell
4535,CD4+ T cell,CD4+ T cell
4536,Cytotoxic T cell,Cytotoxic T cell
4537,Cytotoxic T cell,Cytotoxic T cell
4538,B cell,B cell
4539,Cytotoxic T cell,Natural killer cell
4540,CD4+ T cell,CD4+ T cell
4541,B cell,B cell
4542,Cytotoxic T cell,Cytotoxic T cell
4543,Cytotoxic T cell,Cytotoxic T cell
4544,Cytotoxic T cell,Cytotoxic T cell
4545,CD16+ monocyte,CD16+ monocyte
4546,CD4+ T cell,CD4+ T cell
4547,CD4+ T cell,CD4+ T cell
4548,B cell,B cell
4549,Cytotoxic T cell,Cytotoxic T cell
4550,Cytotoxic T cell,Cytotoxic T cell
4551,Natural killer cell,Natural killer cell
4552,Cytotoxic T cell,Cytotoxic T cell
4553,Cytotoxic T cell,CD14+ monocyte
4554,CD14+ monocyte,CD14+ monocyte
4555,B cell,B cell
4556,CD4+ T cell,CD4+ T cell
4557,Cytotoxic T cell,Cytotoxic T cell
4558,B cell,B cell
4559,B cell,B cell
4560,Cytotoxic T cell,Cytotoxic T cell
4561,CD4+ T cell,CD4+ T cell
4562,B cell,B cell
4563,CD4+ T cell,CD4+ T cell
4564,CD4+ T cell,CD4+ T cell
4565,Cytotoxic T cell,Natural killer cell
4566,CD4+ T cell,CD4+ T cell
4567,Cytotoxic T cell,Cytotoxic T cell
4568,Cytotoxic T cell,Natural killer cell
4569,B cell,B cell
4570,Cytotoxic T cell,Cytotoxic T cell
4571,B cell,B cell
4572,Cytotoxic T cell,Cytotoxic T cell
4573,Plasmacytoid dendritic cell,Plasmacytoid dendritic cell
4574,CD4+ T cell,CD4+ T cell
4575,CD4+ T cell,CD4+ T cell
4576,B cell,B cell
4577,CD4+ T cell,CD4+ T cell
4578,Cytotoxic T cell,Cytotoxic T cell
4579,B cell,B cell
4580,CD4+ T cell,CD4+ T cell
4581,B cell,B cell
4582,CD4+ T cell,CD4+ T cell
4583,CD4+ T cell,CD4+ T cell
4584,CD4+ T cell,CD4+ T cell
4585,CD4+ T cell,CD4+ T cell
4586,Cytotoxic T cell,CD4+ T cell
4587,CD4+ T cell,CD4+ T cell
4588,Cytotoxic T cell,Cytotoxic T cell
4589,Cytotoxic T cell,Cytotoxic T cell
4590,B cell,B cell
4591,Cytotoxic T cell,Cytotoxic T cell
4592,Cytotoxic T cell,Natural killer cell
4593,Cytotoxic T cell,Cytotoxic T cell
4594,Cytotoxic T cell,Cytotoxic T cell
4595,B cell,B cell
4596,B cell,B cell
4597,Cytotoxic T cell,Cytotoxic T cell
4598,Cytotoxic T cell,CD4+ T cell
4599,CD16+ monocyte,CD16+ monocyte
4600,B cell,B cell
4601,Cytotoxic T cell,Cytotoxic T cell
4602,Cytotoxic T cell,Cytotoxic T cell
4603,Cytotoxic T cell,Cytotoxic T cell
4604,CD14+ monocyte,CD14+ monocyte
4605,Cytotoxic T cell,CD4+ T cell
4606,Cytotoxic T cell,Cytotoxic T cell
4607,B cell,B cell
4608,B cell,B cell
4609,Cytotoxic T cell,Cytotoxic T cell
4610,CD16+ monocyte,CD16+ monocyte
4611,Cytotoxic T cell,Cytotoxic T cell
4612,Natural killer cell,Natural killer cell
4613,B cell,B cell
4614,Cytotoxic T cell,Cytotoxic T cell
4615,Cytotoxic T cell,Cytotoxic T cell
4616,B cell,B cell
4617,B cell,B cell
4618,Dendritic cell,CD14+ monocyte
4619,Cytotoxic T cell,CD4+ T cell
4620,B cell,B cell
4621,Dendritic cell,CD14+ monocyte
4622,CD4+ T cell,CD4+ T cell
4623,CD4+ T cell,CD4+ T cell
4624,Dendritic cell,CD14+ monocyte
4625,Cytotoxic T cell,CD4+ T cell
4626,Cytotoxic T cell,Cytotoxic T cell
4627,Cytotoxic T cell,Cytotoxic T cell
4628,CD4+ T cell,CD4+ T cell
4629,B cell,B cell
4630,B cell,B cell
4631,B cell,B cell
4632,CD4+ T cell,CD4+ T cell
4633,Cytotoxic T cell,Natural killer cell
4634,Cytotoxic T cell,Cytotoxic T cell
4635,B cell,B cell
4636,CD4+ T cell,CD4+ T cell
4637,Cytotoxic T cell,Natural killer cell
4638,Cytotoxic T cell,Cytotoxic T cell
4639,Cytotoxic T cell,Natural killer cell
4640,B cell,B cell
4641,CD4+ T cell,CD4+ T cell
4642,Cytotoxic T cell,Cytotoxic T cell
4643,Cytotoxic T cell,CD4+ T cell
4644,Cytotoxic T cell,Cytotoxic T cell
4645,CD4+ T cell,CD4+ T cell
4646,Cytotoxic T cell,Cytotoxic T cell
4647,CD14+ monocyte,CD14+ monocyte
4648,Cytotoxic T cell,Cytotoxic T cell
4649,Cytotoxic T cell,Cytotoxic T cell
4650,Cytotoxic T cell,Cytotoxic T cell
4651,CD4+ T cell,CD4+ T cell
4652,Natural killer cell,Natural killer cell
4653,B cell,B cell
4654,Cytotoxic T cell,Cytotoxic T cell
4655,CD4+ T cell,CD4+ T cell
4656,Cytotoxic T cell,Cytotoxic T cell
4657,CD4+ T cell,CD4+ T cell
4658,CD4+ T cell,CD4+ T cell
4659,CD4+ T cell,CD4+ T cell
4660,Cytotoxic T cell,Cytotoxic T cell
4661,B cell,B cell
4662,Cytotoxic T cell,Cytotoxic T cell
4663,CD4+ T cell,CD4+ T cell
4664,Natural killer cell,Natural killer cell
4665,Cytotoxic T cell,Cytotoxic T cell
4666,B cell,CD14+ monocyte
4667,CD4+ T cell,CD4+ T cell
4668,CD4+ T cell,CD4+ T cell
4669,B cell,B cell
4670,Cytotoxic T cell,Cytotoxic T cell
4671,B cell,B cell
4672,Cytotoxic T cell,CD4+ T cell
4673,Cytotoxic T cell,Cytotoxic T cell
4674,Cytotoxic T cell,Cytotoxic T cell
4675,CD4+ T cell,CD4+ T cell
4676,Cytotoxic T cell,Cytotoxic T cell
4677,B cell,B cell
4678,CD4+ T cell,CD4+ T cell
4679,B cell,B cell
4680,CD4+ T cell,CD4+ T cell
4681,B cell,B cell
4682,Cytotoxic T cell,Cytotoxic T cell
4683,CD4+ T cell,CD4+ T cell
4684,CD4+ T cell,CD4+ T cell
4685,Cytotoxic T cell,Cytotoxic T cell
4686,CD4+ T cell,CD4+ T cell
4687,CD14+ monocyte,CD16+ monocyte
4688,B cell,B cell
4689,CD4+ T cell,CD4+ T cell
4690,CD4+ T cell,CD4+ T cell
4691,CD4+ T cell,CD4+ T cell
4692,Cytotoxic T cell,Natural killer cell
4693,Cytotoxic T cell,Natural killer cell
4694,B cell,B cell
4695,CD4+ T cell,CD4+ T cell
4696,B cell,B cell
4697,Natural killer cell,Natural killer cell
4698,CD4+ T cell,CD4+ T cell
4699,CD4+ T cell,CD4+ T cell
4700,Cytotoxic T cell,Cytotoxic T cell
4701,Cytotoxic T cell,Cytotoxic T cell
4702,Cytotoxic T cell,Cytotoxic T cell
4703,B cell,B cell
4704,Cytotoxic T cell,CD4+ T cell
4705,Cytotoxic T cell,Cytotoxic T cell
4706,Cytotoxic T cell,Cytotoxic T cell
4707,Cytotoxic T cell,Cytotoxic T cell
4708,Cytotoxic T cell,Cytotoxic T cell
4709,CD4+ T cell,CD4+ T cell
4710,Cytotoxic T cell,Cytotoxic T cell
4711,Cytotoxic T cell,Cytotoxic T cell
4712,B cell,B cell
4713,B cell,B cell
4714,CD14+ monocyte,CD14+ monocyte
4715,CD4+ T cell,CD4+ T cell
4716,Cytotoxic T cell,Cytotoxic T cell
4717,B cell,B cell
4718,Cytotoxic T cell,Cytotoxic T cell
4719,B cell,B cell
4720,B cell,B cell
4721,Cytotoxic T cell,Cytotoxic T cell
4722,B cell,B cell
4723,Cytotoxic T cell,Cytotoxic T cell
4724,CD4+ T cell,CD4+ T cell
4725,Cytotoxic T cell,Cytotoxic T cell
4726,Cytotoxic T cell,Cytotoxic T cell
4727,B cell,B cell
4728,CD14+ monocyte,CD16+ monocyte
4729,B cell,B cell
4730,Dendritic cell,CD14+ monocyte
4731,Cytotoxic T cell,Cytotoxic T cell
4732,Cytotoxic T cell,Cytotoxic T cell
4733,Cytotoxic T cell,Cytotoxic T cell
4734,B cell,B cell
4735,CD16+ monocyte,CD14+ monocyte
4736,Cytotoxic T cell,Cytotoxic T cell
4737,Cytotoxic T cell,Cytotoxic T cell
4738,Cytotoxic T cell,Cytotoxic T cell
4739,CD4+ T cell,CD4+ T cell
4740,Cytotoxic T cell,Cytotoxic T cell
4741,CD4+ T cell,CD4+ T cell
4742,Cytotoxic T cell,Cytotoxic T cell
4743,B cell,B cell
4744,CD14+ monocyte,CD14+ monocyte
4745,Cytotoxic T cell,Cytotoxic T cell
4746,CD4+ T cell,CD4+ T cell
4747,CD4+ T cell,CD4+ T cell
4748,Cytotoxic T cell,Cytotoxic T cell
4749,B cell,B cell
4750,Cytotoxic T cell,Cytotoxic T cell
4751,Cytotoxic T cell,Natural killer cell
4752,Dendritic cell,CD14+ monocyte
4753,CD14+ monocyte,CD16+ monocyte
4754,B cell,B cell
4755,CD16+ monocyte,CD16+ monocyte
4756,CD4+ T cell,CD4+ T cell
4757,Cytotoxic T cell,CD4+ T cell
4758,CD16+ monocyte,CD16+ monocyte
4759,B cell,B cell
4760,Cytotoxic T cell,Cytotoxic T cell
4761,Cytotoxic T cell,Cytotoxic T cell
4762,CD4+ T cell,CD4+ T cell
4763,CD16+ monocyte,CD16+ monocyte
4764,CD4+ T cell,CD4+ T cell
4765,Cytotoxic T cell,Cytotoxic T cell
4766,B cell,B cell
4767,B cell,B cell
4768,CD4+ T cell,CD4+ T cell
4769,CD4+ T cell,CD4+ T cell
4770,Cytotoxic T cell,Cytotoxic T cell
4771,Cytotoxic T cell,Cytotoxic T cell
4772,Cytotoxic T cell,Cytotoxic T cell
4773,CD4+ T cell,CD4+ T cell
4774,CD4+ T cell,CD4+ T cell
4775,CD4+ T cell,CD4+ T cell
4776,Cytotoxic T cell,Cytotoxic T cell
4777,B cell,B cell
4778,B cell,B cell
4779,Cytotoxic T cell,CD4+ T cell
4780,Cytotoxic T cell,Cytotoxic T cell
4781,B cell,B cell
4782,Cytotoxic T cell,Cytotoxic T cell
4783,Cytotoxic T cell,Cytotoxic T cell
4784,CD4+ T cell,CD4+ T cell
4785,CD14+ monocyte,Cytotoxic T cell
4786,CD4+ T cell,CD4+ T cell
4787,CD14+ monocyte,CD14+ monocyte
4788,B cell,B cell
4789,CD4+ T cell,CD4+ T cell
4790,Cytotoxic T cell,Cytotoxic T cell
4791,Natural killer cell,Natural killer cell
4792,CD4+ T cell,CD4+ T cell
4793,Natural killer cell,Natural killer cell
4794,CD4+ T cell,CD4+ T cell
4795,Cytotoxic T cell,Cytotoxic T cell
4796,B cell,B cell
4797,CD4+ T cell,CD4+ T cell
4798,Cytotoxic T cell,Cytotoxic T cell
4799,CD4+ T cell,CD4+ T cell
4800,CD4+ T cell,CD4+ T cell
4801,CD14+ monocyte,CD14+ monocyte
4802,CD4+ T cell,CD4+ T cell
4803,CD4+ T cell,CD4+ T cell
4804,CD4+ T cell,CD4+ T cell
4805,B cell,B cell
4806,Cytotoxic T cell,Cytotoxic T cell
4807,Cytotoxic T cell,Cytotoxic T cell
4808,Cytotoxic T cell,Cytotoxic T cell
4809,CD4+ T cell,CD4+ T cell
4810,Cytotoxic T cell,Cytotoxic T cell
4811,CD14+ monocyte,CD14+ monocyte
4812,Cytotoxic T cell,Cytotoxic T cell
4813,Cytotoxic T cell,Cytotoxic T cell
4814,CD4+ T cell,CD4+ T cell
4815,Cytotoxic T cell,Cytotoxic T cell
4816,B cell,B cell
4817,B cell,B cell
4818,B cell,B cell
4819,Cytotoxic T cell,Cytotoxic T cell
4820,Cytotoxic T cell,Cytotoxic T cell
4821,CD4+ T cell,CD4+ T cell
4822,CD16+ monocyte,CD16+ monocyte
4823,B cell,B cell
4824,Natural killer cell,Natural killer cell
4825,B cell,B cell
4826,CD4+ T cell,CD4+ T cell
4827,CD4+ T cell,CD4+ T cell
4828,CD4+ T cell,CD4+ T cell
4829,B cell,B cell
4830,Cytotoxic T cell,Cytotoxic T cell
4831,Cytotoxic T cell,Cytotoxic T cell
4832,CD4+ T cell,CD4+ T cell
4833,CD4+ T cell,CD4+ T cell
4834,Cytotoxic T cell,Cytotoxic T cell
4835,CD4+ T cell,CD4+ T cell
4836,B cell,B cell
4837,CD4+ T cell,Cytotoxic T cell
4838,B cell,B cell
4839,B cell,B cell
4840,Cytotoxic T cell,Cytotoxic T cell
4841,B cell,B cell
4842,Cytotoxic T cell,Cytotoxic T cell
4843,B cell,B cell
4844,CD4+ T cell,CD4+ T cell
4845,CD4+ T cell,CD4+ T cell
4846,Natural killer cell,Natural killer cell
4847,Cytotoxic T cell,Cytotoxic T cell
4848,Cytotoxic T cell,Plasmacytoid dendritic cell
4849,CD4+ T cell,CD4+ T cell
4850,Cytotoxic T cell,Cytotoxic T cell
4851,CD4+ T cell,CD4+ T cell
4852,Cytotoxic T cell,CD4+ T cell
4853,Cytotoxic T cell,Cytotoxic T cell
4854,B cell,B cell
4855,Cytotoxic T cell,CD4+ T cell
4856,Cytotoxic T cell,Cytotoxic T cell
4857,B cell,B cell
4858,B cell,B cell
4859,CD4+ T cell,CD4+ T cell
4860,Cytotoxic T cell,Cytotoxic T cell
4861,B cell,B cell
4862,CD4+ T cell,CD4+ T cell
4863,CD14+ monocyte,CD14+ monocyte
4864,Megakaryocyte,Megakaryocyte
4865,B cell,B cell
4866,CD4+ T cell,CD4+ T cell
4867,CD14+ monocyte,CD14+ monocyte
4868,B cell,B cell
4869,CD14+ monocyte,CD16+ monocyte
4870,B cell,B cell
4871,CD16+ monocyte,CD16+ monocyte
4872,Cytotoxic T cell,CD4+ T cell
4873,B cell,B cell
4874,Cytotoxic T cell,Cytotoxic T cell
4875,Cytotoxic T cell,CD4+ T cell
4876,B cell,B cell
4877,Cytotoxic T cell,Cytotoxic T cell
4878,Megakaryocyte,Megakaryocyte
4879,Cytotoxic T cell,Cytotoxic T cell
4880,B cell,B cell
4881,CD4+ T cell,CD4+ T cell
