,pred,true
4680,CD14+ monocyte,CD14+ monocyte
4681,CD14+ monocyte,Dendritic cell
4682,CD4+ T cell,CD4+ T cell
4683,Cytotoxic T cell,Natural killer cell
4684,CD4+ T cell,CD4+ T cell
4685,CD4+ T cell,CD4+ T cell
4686,Cytotoxic T cell,Cytotoxic T cell
4687,CD4+ T cell,CD4+ T cell
4688,CD14+ monocyte,CD14+ monocyte
4689,CD14+ monocyte,CD14+ monocyte
4690,CD14+ monocyte,Dendritic cell
4691,Cytotoxic T cell,Natural killer cell
4692,CD4+ T cell,Cytotoxic T cell
4693,CD14+ monocyte,CD14+ monocyte
4694,CD4+ T cell,Cytotoxic T cell
4695,Cytotoxic T cell,Cytotoxic T cell
4696,B cell,B cell
4697,B cell,Plasmacytoid dendritic cell
4698,CD4+ T cell,Cytotoxic T cell
4699,Cytotoxic T cell,Cytotoxic T cell
4700,CD4+ T cell,CD4+ T cell
4701,CD14+ monocyte,CD16+ monocyte
4702,B cell,B cell
4703,CD4+ T cell,CD4+ T cell
4704,CD4+ T cell,Cytotoxic T cell
4705,CD14+ monocyte,CD14+ monocyte
4706,CD4+ T cell,CD4+ T cell
4707,CD4+ T cell,CD4+ T cell
4708,CD4+ T cell,CD4+ T cell
4709,CD4+ T cell,Cytotoxic T cell
4710,CD4+ T cell,Cytotoxic T cell
4711,Cytotoxic T cell,Cytotoxic T cell
4712,CD4+ T cell,Cytotoxic T cell
4713,CD4+ T cell,CD4+ T cell
4714,Cytotoxic T cell,Cytotoxic T cell
4715,Cytotoxic T cell,Natural killer cell
4716,CD14+ monocyte,CD14+ monocyte
4717,CD4+ T cell,CD4+ T cell
4718,CD4+ T cell,CD4+ T cell
4719,CD4+ T cell,CD4+ T cell
4720,Cytotoxic T cell,Cytotoxic T cell
4721,CD4+ T cell,CD4+ T cell
4722,CD4+ T cell,Cytotoxic T cell
4723,Megakaryocyte,Megakaryocyte
4724,Cytotoxic T cell,Cytotoxic T cell
4725,Cytotoxic T cell,Cytotoxic T cell
4726,B cell,Plasmacytoid dendritic cell
4727,CD14+ monocyte,CD14+ monocyte
4728,CD14+ monocyte,CD14+ monocyte
4729,CD4+ T cell,CD4+ T cell
4730,Natural killer cell,Natural killer cell
4731,Cytotoxic T cell,Cytotoxic T cell
4732,B cell,B cell
4733,CD4+ T cell,CD4+ T cell
4734,CD4+ T cell,Cytotoxic T cell
4735,CD14+ monocyte,CD14+ monocyte
4736,Natural killer cell,Natural killer cell
4737,CD14+ monocyte,Dendritic cell
4738,CD14+ monocyte,CD14+ monocyte
4739,CD4+ T cell,Cytotoxic T cell
4740,Cytotoxic T cell,Natural killer cell
4741,Cytotoxic T cell,Cytotoxic T cell
4742,Cytotoxic T cell,Natural killer cell
4743,Cytotoxic T cell,Cytotoxic T cell
4744,CD4+ T cell,CD4+ T cell
4745,Cytotoxic T cell,Natural killer cell
4746,CD4+ T cell,Cytotoxic T cell
4747,Cytotoxic T cell,Natural killer cell
4748,CD4+ T cell,Cytotoxic T cell
4749,Cytotoxic T cell,Natural killer cell
4750,CD4+ T cell,CD4+ T cell
4751,Cytotoxic T cell,Natural killer cell
4752,Cytotoxic T cell,Cytotoxic T cell
4753,Cytotoxic T cell,Cytotoxic T cell
4754,Megakaryocyte,Megakaryocyte
4755,CD4+ T cell,CD4+ T cell
4756,B cell,B cell
4757,CD14+ monocyte,CD16+ monocyte
4758,CD14+ monocyte,CD14+ monocyte
4759,B cell,B cell
4760,Cytotoxic T cell,Cytotoxic T cell
4761,B cell,B cell
4762,CD4+ T cell,Cytotoxic T cell
4763,CD4+ T cell,Cytotoxic T cell
4764,Cytotoxic T cell,Cytotoxic T cell
4765,Cytotoxic T cell,Cytotoxic T cell
4766,Cytotoxic T cell,Cytotoxic T cell
4767,CD14+ monocyte,CD14+ monocyte
4768,CD14+ monocyte,CD14+ monocyte
4769,Cytotoxic T cell,Natural killer cell
4770,Cytotoxic T cell,Cytotoxic T cell
4771,Cytotoxic T cell,Cytotoxic T cell
4772,Cytotoxic T cell,Natural killer cell
4773,CD14+ monocyte,CD14+ monocyte
4774,CD4+ T cell,Cytotoxic T cell
4775,CD14+ monocyte,CD14+ monocyte
4776,Cytotoxic T cell,Natural killer cell
4777,CD14+ monocyte,CD14+ monocyte
4778,CD4+ T cell,Cytotoxic T cell
4779,CD14+ monocyte,CD14+ monocyte
4780,CD4+ T cell,CD4+ T cell
4781,CD14+ monocyte,CD14+ monocyte
4782,Cytotoxic T cell,Cytotoxic T cell
4783,Megakaryocyte,Megakaryocyte
4784,CD4+ T cell,CD4+ T cell
4785,CD4+ T cell,CD4+ T cell
4786,CD14+ monocyte,CD16+ monocyte
4787,Cytotoxic T cell,Natural killer cell
4788,Cytotoxic T cell,Natural killer cell
4789,CD14+ monocyte,CD14+ monocyte
4790,Cytotoxic T cell,Cytotoxic T cell
4791,CD4+ T cell,CD4+ T cell
4792,Cytotoxic T cell,Cytotoxic T cell
4793,CD4+ T cell,CD4+ T cell
4794,Cytotoxic T cell,CD4+ T cell
4795,B cell,B cell
4796,CD4+ T cell,CD4+ T cell
4797,CD4+ T cell,CD4+ T cell
4798,Cytotoxic T cell,Natural killer cell
4799,CD4+ T cell,Cytotoxic T cell
4800,CD4+ T cell,Cytotoxic T cell
4801,CD4+ T cell,CD4+ T cell
4802,B cell,B cell
4803,CD4+ T cell,CD4+ T cell
4804,Cytotoxic T cell,Cytotoxic T cell
4805,CD14+ monocyte,CD14+ monocyte
4806,B cell,B cell
4807,Cytotoxic T cell,Cytotoxic T cell
4808,Cytotoxic T cell,Cytotoxic T cell
4809,CD4+ T cell,CD4+ T cell
4810,CD4+ T cell,CD4+ T cell
4811,CD4+ T cell,CD4+ T cell
4812,B cell,B cell
4813,B cell,B cell
4814,CD14+ monocyte,CD14+ monocyte
4815,CD14+ monocyte,CD14+ monocyte
4816,CD14+ monocyte,CD14+ monocyte
4817,Cytotoxic T cell,Cytotoxic T cell
4818,B cell,B cell
4819,Cytotoxic T cell,Natural killer cell
4820,B cell,B cell
4821,CD14+ monocyte,CD16+ monocyte
4822,CD4+ T cell,CD4+ T cell
4823,CD4+ T cell,CD4+ T cell
4824,CD14+ monocyte,Dendritic cell
4825,B cell,B cell
4826,B cell,B cell
4827,CD4+ T cell,Cytotoxic T cell
4828,Cytotoxic T cell,Cytotoxic T cell
4829,Cytotoxic T cell,Natural killer cell
4830,CD4+ T cell,Cytotoxic T cell
4831,CD14+ monocyte,CD14+ monocyte
4832,CD4+ T cell,CD4+ T cell
4833,Cytotoxic T cell,Natural killer cell
4834,B cell,B cell
4835,B cell,B cell
4836,CD4+ T cell,CD4+ T cell
4837,CD4+ T cell,CD4+ T cell
4838,B cell,B cell
4839,Cytotoxic T cell,Cytotoxic T cell
4840,Cytotoxic T cell,Cytotoxic T cell
4841,Cytotoxic T cell,Cytotoxic T cell
4842,CD4+ T cell,CD4+ T cell
4843,CD4+ T cell,Cytotoxic T cell
4844,CD14+ monocyte,CD14+ monocyte
4845,Natural killer cell,Natural killer cell
4846,CD4+ T cell,CD4+ T cell
4847,CD14+ monocyte,CD14+ monocyte
4848,Cytotoxic T cell,Cytotoxic T cell
4849,B cell,B cell
4850,CD4+ T cell,CD4+ T cell
4851,CD14+ monocyte,Dendritic cell
4852,Megakaryocyte,Megakaryocyte
4853,Cytotoxic T cell,Cytotoxic T cell
4854,B cell,B cell
4855,CD4+ T cell,CD4+ T cell
4856,CD14+ monocyte,CD14+ monocyte
4857,CD4+ T cell,CD4+ T cell
4858,Natural killer cell,Natural killer cell
4859,CD14+ monocyte,Dendritic cell
4860,B cell,B cell
4861,CD4+ T cell,CD4+ T cell
4862,Cytotoxic T cell,Cytotoxic T cell
4863,Cytotoxic T cell,Cytotoxic T cell
4864,CD4+ T cell,CD4+ T cell
4865,CD14+ monocyte,CD14+ monocyte
4866,B cell,B cell
4867,Cytotoxic T cell,Natural killer cell
4868,CD4+ T cell,CD4+ T cell
4869,Cytotoxic T cell,Cytotoxic T cell
4870,CD14+ monocyte,CD14+ monocyte
4871,CD4+ T cell,Cytotoxic T cell
4872,CD14+ monocyte,CD16+ monocyte
4873,Megakaryocyte,Megakaryocyte
4874,CD4+ T cell,CD4+ T cell
4875,CD14+ monocyte,CD16+ monocyte
4876,B cell,B cell
4877,CD4+ T cell,CD4+ T cell
4878,CD14+ monocyte,CD14+ monocyte
4879,Cytotoxic T cell,Cytotoxic T cell
4880,B cell,B cell
4881,B cell,B cell
4882,B cell,B cell
4883,CD14+ monocyte,CD14+ monocyte
4884,CD4+ T cell,Cytotoxic T cell
4885,Cytotoxic T cell,Cytotoxic T cell
4886,CD14+ monocyte,Megakaryocyte
4887,Cytotoxic T cell,Cytotoxic T cell
4888,B cell,B cell
4889,CD4+ T cell,CD4+ T cell
4890,CD4+ T cell,Cytotoxic T cell
4891,CD14+ monocyte,CD14+ monocyte
4892,CD4+ T cell,Cytotoxic T cell
4893,Natural killer cell,Natural killer cell
4894,B cell,B cell
4895,Cytotoxic T cell,Natural killer cell
4896,CD14+ monocyte,CD14+ monocyte
4897,B cell,Plasmacytoid dendritic cell
4898,CD4+ T cell,Cytotoxic T cell
4899,B cell,B cell
4900,CD4+ T cell,CD4+ T cell
4901,B cell,B cell
4902,B cell,B cell
4903,CD4+ T cell,Cytotoxic T cell
4904,Cytotoxic T cell,Cytotoxic T cell
4905,CD14+ monocyte,CD14+ monocyte
4906,CD4+ T cell,CD4+ T cell
4907,CD4+ T cell,CD4+ T cell
4908,CD14+ monocyte,CD14+ monocyte
4909,Megakaryocyte,Megakaryocyte
4910,B cell,B cell
4911,CD14+ monocyte,CD14+ monocyte
4912,B cell,B cell
4913,Cytotoxic T cell,Cytotoxic T cell
4914,CD4+ T cell,Cytotoxic T cell
4915,B cell,B cell
4916,B cell,B cell
4917,CD14+ monocyte,CD14+ monocyte
4918,CD4+ T cell,CD4+ T cell
4919,B cell,B cell
4920,Cytotoxic T cell,Cytotoxic T cell
4921,Megakaryocyte,Megakaryocyte
4922,CD4+ T cell,CD4+ T cell
4923,B cell,B cell
4924,CD4+ T cell,CD4+ T cell
4925,CD4+ T cell,CD4+ T cell
4926,CD4+ T cell,CD4+ T cell
4927,CD4+ T cell,CD4+ T cell
4928,B cell,Plasmacytoid dendritic cell
4929,CD14+ monocyte,CD14+ monocyte
4930,CD4+ T cell,CD4+ T cell
4931,B cell,B cell
4932,Natural killer cell,Natural killer cell
4933,CD4+ T cell,CD4+ T cell
4934,Cytotoxic T cell,Natural killer cell
4935,Megakaryocyte,Megakaryocyte
4936,Cytotoxic T cell,Cytotoxic T cell
4937,CD4+ T cell,CD4+ T cell
4938,CD14+ monocyte,CD16+ monocyte
4939,Cytotoxic T cell,Cytotoxic T cell
4940,CD4+ T cell,CD4+ T cell
4941,Cytotoxic T cell,Natural killer cell
4942,Cytotoxic T cell,Cytotoxic T cell
4943,CD14+ monocyte,CD14+ monocyte
4944,Cytotoxic T cell,Cytotoxic T cell
4945,B cell,B cell
4946,CD4+ T cell,CD4+ T cell
4947,B cell,B cell
4948,CD4+ T cell,CD4+ T cell
4949,CD4+ T cell,CD4+ T cell
4950,CD4+ T cell,CD4+ T cell
4951,CD4+ T cell,Cytotoxic T cell
4952,Cytotoxic T cell,Cytotoxic T cell
4953,Megakaryocyte,Megakaryocyte
4954,B cell,B cell
4955,CD4+ T cell,Cytotoxic T cell
4956,Cytotoxic T cell,Cytotoxic T cell
4957,CD4+ T cell,Cytotoxic T cell
4958,CD14+ monocyte,CD14+ monocyte
4959,Cytotoxic T cell,Cytotoxic T cell
4960,Cytotoxic T cell,CD4+ T cell
4961,CD4+ T cell,CD4+ T cell
4962,Cytotoxic T cell,Cytotoxic T cell
4963,B cell,B cell
4964,Cytotoxic T cell,Cytotoxic T cell
4965,CD4+ T cell,CD4+ T cell
4966,CD4+ T cell,CD4+ T cell
4967,B cell,B cell
4968,CD4+ T cell,CD4+ T cell
4969,CD14+ monocyte,CD14+ monocyte
4970,Cytotoxic T cell,Cytotoxic T cell
4971,CD4+ T cell,CD4+ T cell
4972,Cytotoxic T cell,CD4+ T cell
4973,B cell,B cell
4974,CD14+ monocyte,CD14+ monocyte
4975,CD14+ monocyte,CD14+ monocyte
4976,B cell,Plasmacytoid dendritic cell
4977,Cytotoxic T cell,Cytotoxic T cell
4978,CD4+ T cell,Cytotoxic T cell
4979,CD4+ T cell,CD4+ T cell
4980,B cell,B cell
4981,CD4+ T cell,CD4+ T cell
4982,Cytotoxic T cell,Cytotoxic T cell
4983,Cytotoxic T cell,Cytotoxic T cell
4984,Cytotoxic T cell,Natural killer cell
4985,CD14+ monocyte,CD14+ monocyte
4986,CD14+ monocyte,Dendritic cell
4987,CD14+ monocyte,CD16+ monocyte
4988,CD14+ monocyte,CD14+ monocyte
4989,B cell,B cell
4990,B cell,B cell
4991,CD4+ T cell,Cytotoxic T cell
4992,B cell,Plasmacytoid dendritic cell
4993,CD14+ monocyte,CD14+ monocyte
4994,CD14+ monocyte,CD14+ monocyte
4995,CD14+ monocyte,CD14+ monocyte
4996,CD14+ monocyte,CD14+ monocyte
4997,CD14+ monocyte,CD14+ monocyte
4998,B cell,B cell
4999,CD4+ T cell,CD4+ T cell
5000,CD14+ monocyte,CD14+ monocyte
5001,CD14+ monocyte,Dendritic cell
5002,CD4+ T cell,Cytotoxic T cell
5003,B cell,B cell
5004,CD14+ monocyte,CD16+ monocyte
5005,CD14+ monocyte,Dendritic cell
5006,CD4+ T cell,CD4+ T cell
5007,B cell,B cell
5008,CD4+ T cell,CD4+ T cell
5009,CD4+ T cell,Cytotoxic T cell
5010,B cell,B cell
5011,CD4+ T cell,Cytotoxic T cell
5012,B cell,Plasmacytoid dendritic cell
5013,CD4+ T cell,CD4+ T cell
5014,CD4+ T cell,CD4+ T cell
5015,Cytotoxic T cell,Cytotoxic T cell
5016,CD4+ T cell,Cytotoxic T cell
5017,CD14+ monocyte,CD14+ monocyte
5018,CD4+ T cell,Cytotoxic T cell
5019,CD4+ T cell,CD4+ T cell
5020,CD4+ T cell,Cytotoxic T cell
5021,CD14+ monocyte,CD14+ monocyte
5022,Cytotoxic T cell,Cytotoxic T cell
5023,CD4+ T cell,CD4+ T cell
5024,B cell,B cell
5025,CD14+ monocyte,CD14+ monocyte
5026,CD4+ T cell,CD4+ T cell
5027,Cytotoxic T cell,Cytotoxic T cell
5028,CD4+ T cell,CD4+ T cell
5029,CD4+ T cell,CD4+ T cell
5030,CD14+ monocyte,CD14+ monocyte
5031,CD4+ T cell,CD4+ T cell
5032,CD14+ monocyte,CD14+ monocyte
5033,Cytotoxic T cell,Cytotoxic T cell
5034,CD14+ monocyte,CD14+ monocyte
5035,CD4+ T cell,CD4+ T cell
5036,Cytotoxic T cell,Cytotoxic T cell
5037,CD4+ T cell,CD4+ T cell
5038,CD4+ T cell,CD4+ T cell
5039,CD4+ T cell,CD4+ T cell
5040,CD14+ monocyte,CD14+ monocyte
5041,CD14+ monocyte,CD14+ monocyte
5042,CD4+ T cell,CD4+ T cell
5043,B cell,B cell
5044,Cytotoxic T cell,Cytotoxic T cell
5045,CD14+ monocyte,Plasmacytoid dendritic cell
5046,CD4+ T cell,CD4+ T cell
5047,B cell,B cell
5048,CD4+ T cell,CD4+ T cell
5049,CD4+ T cell,CD4+ T cell
5050,B cell,B cell
5051,CD4+ T cell,Cytotoxic T cell
5052,Cytotoxic T cell,Natural killer cell
5053,CD4+ T cell,CD4+ T cell
5054,CD4+ T cell,CD4+ T cell
5055,Megakaryocyte,Megakaryocyte
5056,B cell,B cell
5057,CD4+ T cell,CD4+ T cell
5058,Megakaryocyte,Megakaryocyte
5059,Cytotoxic T cell,Natural killer cell
5060,CD4+ T cell,CD4+ T cell
5061,Cytotoxic T cell,Cytotoxic T cell
5062,CD14+ monocyte,CD14+ monocyte
5063,CD14+ monocyte,CD14+ monocyte
5064,CD4+ T cell,CD4+ T cell
5065,CD4+ T cell,CD4+ T cell
5066,CD14+ monocyte,CD14+ monocyte
5067,CD14+ monocyte,CD14+ monocyte
5068,CD4+ T cell,CD4+ T cell
5069,Cytotoxic T cell,Cytotoxic T cell
5070,Cytotoxic T cell,Cytotoxic T cell
5071,CD14+ monocyte,CD14+ monocyte
5072,CD14+ monocyte,CD14+ monocyte
5073,CD4+ T cell,CD4+ T cell
5074,CD14+ monocyte,CD16+ monocyte
5075,CD4+ T cell,Cytotoxic T cell
5076,CD14+ monocyte,CD14+ monocyte
5077,Cytotoxic T cell,Cytotoxic T cell
5078,Megakaryocyte,Megakaryocyte
5079,CD4+ T cell,CD4+ T cell
5080,B cell,B cell
5081,CD4+ T cell,CD4+ T cell
5082,CD4+ T cell,CD4+ T cell
5083,CD4+ T cell,CD4+ T cell
5084,CD4+ T cell,CD4+ T cell
5085,B cell,B cell
5086,B cell,B cell
5087,Cytotoxic T cell,Cytotoxic T cell
5088,Cytotoxic T cell,Cytotoxic T cell
5089,Cytotoxic T cell,Natural killer cell
5090,Cytotoxic T cell,Cytotoxic T cell
5091,Cytotoxic T cell,Cytotoxic T cell
5092,CD4+ T cell,CD4+ T cell
5093,Natural killer cell,Natural killer cell
5094,CD4+ T cell,CD4+ T cell
5095,CD14+ monocyte,CD14+ monocyte
5096,B cell,B cell
5097,Cytotoxic T cell,Cytotoxic T cell
5098,CD14+ monocyte,CD14+ monocyte
5099,CD4+ T cell,CD4+ T cell
5100,Cytotoxic T cell,Cytotoxic T cell
5101,Cytotoxic T cell,Cytotoxic T cell
5102,CD4+ T cell,CD4+ T cell
5103,CD14+ monocyte,CD14+ monocyte
5104,B cell,B cell
5105,CD4+ T cell,CD4+ T cell
5106,Cytotoxic T cell,Cytotoxic T cell
5107,B cell,B cell
5108,Cytotoxic T cell,Cytotoxic T cell
5109,CD4+ T cell,CD4+ T cell
5110,CD4+ T cell,Cytotoxic T cell
5111,CD14+ monocyte,CD14+ monocyte
5112,Cytotoxic T cell,Natural killer cell
5113,B cell,B cell
5114,CD4+ T cell,Cytotoxic T cell
5115,Cytotoxic T cell,Cytotoxic T cell
5116,CD14+ monocyte,CD14+ monocyte
5117,CD14+ monocyte,CD14+ monocyte
5118,Megakaryocyte,Megakaryocyte
5119,B cell,B cell
5120,CD4+ T cell,Cytotoxic T cell
5121,Cytotoxic T cell,Natural killer cell
5122,B cell,B cell
5123,B cell,B cell
5124,Megakaryocyte,Megakaryocyte
5125,CD14+ monocyte,CD14+ monocyte
5126,Cytotoxic T cell,Cytotoxic T cell
5127,CD14+ monocyte,CD14+ monocyte
5128,CD14+ monocyte,CD14+ monocyte
5129,Cytotoxic T cell,Cytotoxic T cell
5130,Cytotoxic T cell,Cytotoxic T cell
5131,B cell,B cell
5132,CD4+ T cell,CD4+ T cell
5133,CD4+ T cell,CD4+ T cell
5134,B cell,B cell
5135,CD4+ T cell,Natural killer cell
5136,CD4+ T cell,CD4+ T cell
5137,CD4+ T cell,CD4+ T cell
5138,Megakaryocyte,Megakaryocyte
5139,B cell,B cell
5140,CD4+ T cell,Cytotoxic T cell
5141,CD4+ T cell,CD4+ T cell
5142,B cell,B cell
5143,CD4+ T cell,CD4+ T cell
5144,Cytotoxic T cell,Cytotoxic T cell
5145,Cytotoxic T cell,Cytotoxic T cell
5146,CD4+ T cell,Cytotoxic T cell
5147,CD14+ monocyte,CD14+ monocyte
5148,Cytotoxic T cell,Cytotoxic T cell
5149,Cytotoxic T cell,Cytotoxic T cell
5150,CD4+ T cell,CD4+ T cell
5151,CD4+ T cell,CD4+ T cell
5152,Cytotoxic T cell,Cytotoxic T cell
5153,CD4+ T cell,CD4+ T cell
5154,CD4+ T cell,CD4+ T cell
5155,CD4+ T cell,CD4+ T cell
5156,CD4+ T cell,CD4+ T cell
5157,Cytotoxic T cell,Natural killer cell
5158,CD4+ T cell,CD4+ T cell
5159,CD14+ monocyte,CD14+ monocyte
5160,CD4+ T cell,CD4+ T cell
5161,CD14+ monocyte,Dendritic cell
5162,CD4+ T cell,Cytotoxic T cell
5163,CD14+ monocyte,CD14+ monocyte
5164,CD4+ T cell,CD4+ T cell
5165,CD4+ T cell,Cytotoxic T cell
5166,CD14+ monocyte,Dendritic cell
5167,CD14+ monocyte,CD14+ monocyte
5168,Cytotoxic T cell,Cytotoxic T cell
5169,CD4+ T cell,CD4+ T cell
5170,CD4+ T cell,CD4+ T cell
5171,Cytotoxic T cell,Cytotoxic T cell
5172,CD14+ monocyte,CD14+ monocyte
5173,Cytotoxic T cell,Natural killer cell
5174,CD4+ T cell,CD4+ T cell
5175,Cytotoxic T cell,Cytotoxic T cell
5176,Cytotoxic T cell,Cytotoxic T cell
5177,Cytotoxic T cell,Natural killer cell
5178,CD14+ monocyte,CD14+ monocyte
5179,B cell,B cell
5180,CD4+ T cell,CD4+ T cell
5181,CD4+ T cell,Cytotoxic T cell
5182,B cell,B cell
5183,CD4+ T cell,Cytotoxic T cell
5184,CD4+ T cell,CD4+ T cell
5185,B cell,B cell
5186,CD4+ T cell,CD4+ T cell
5187,CD4+ T cell,CD4+ T cell
5188,CD4+ T cell,Cytotoxic T cell
5189,Cytotoxic T cell,Cytotoxic T cell
5190,CD14+ monocyte,CD4+ T cell
5191,CD14+ monocyte,CD14+ monocyte
5192,CD14+ monocyte,CD14+ monocyte
5193,CD4+ T cell,Cytotoxic T cell
5194,B cell,B cell
5195,B cell,B cell
5196,Cytotoxic T cell,Natural killer cell
5197,CD14+ monocyte,CD16+ monocyte
5198,CD4+ T cell,CD4+ T cell
5199,CD14+ monocyte,CD14+ monocyte
5200,CD4+ T cell,CD4+ T cell
5201,Cytotoxic T cell,Natural killer cell
5202,B cell,B cell
5203,Megakaryocyte,Megakaryocyte
5204,Cytotoxic T cell,Natural killer cell
5205,Megakaryocyte,Megakaryocyte
5206,CD4+ T cell,Cytotoxic T cell
5207,B cell,B cell
5208,CD4+ T cell,CD4+ T cell
5209,CD14+ monocyte,Dendritic cell
5210,CD4+ T cell,Cytotoxic T cell
5211,Cytotoxic T cell,Cytotoxic T cell
5212,Megakaryocyte,Megakaryocyte
5213,Megakaryocyte,Megakaryocyte
5214,Megakaryocyte,Megakaryocyte
5215,CD4+ T cell,CD4+ T cell
5216,CD14+ monocyte,Cytotoxic T cell
5217,CD4+ T cell,Cytotoxic T cell
5218,Cytotoxic T cell,Cytotoxic T cell
5219,CD4+ T cell,CD4+ T cell
5220,CD4+ T cell,CD4+ T cell
5221,CD4+ T cell,CD4+ T cell
5222,Cytotoxic T cell,Cytotoxic T cell
5223,CD14+ monocyte,CD14+ monocyte
5224,B cell,B cell
5225,CD4+ T cell,CD4+ T cell
5226,Cytotoxic T cell,Cytotoxic T cell
5227,Cytotoxic T cell,Cytotoxic T cell
5228,B cell,B cell
5229,CD4+ T cell,CD4+ T cell
5230,Cytotoxic T cell,Cytotoxic T cell
5231,CD4+ T cell,Cytotoxic T cell
5232,CD4+ T cell,CD4+ T cell
5233,Megakaryocyte,Megakaryocyte
5234,B cell,B cell
5235,Cytotoxic T cell,Cytotoxic T cell
5236,B cell,B cell
5237,CD4+ T cell,CD4+ T cell
5238,Cytotoxic T cell,Cytotoxic T cell
5239,Cytotoxic T cell,Cytotoxic T cell
5240,CD14+ monocyte,CD14+ monocyte
5241,Cytotoxic T cell,Natural killer cell
5242,CD4+ T cell,CD4+ T cell
5243,B cell,B cell
5244,CD4+ T cell,CD4+ T cell
5245,B cell,B cell
5246,CD14+ monocyte,CD14+ monocyte
5247,CD4+ T cell,CD4+ T cell
5248,CD4+ T cell,CD4+ T cell
5249,CD14+ monocyte,CD14+ monocyte
5250,Cytotoxic T cell,Cytotoxic T cell
5251,Megakaryocyte,Megakaryocyte
5252,CD14+ monocyte,CD14+ monocyte
5253,CD4+ T cell,Cytotoxic T cell
5254,CD4+ T cell,CD4+ T cell
5255,CD4+ T cell,Cytotoxic T cell
5256,CD4+ T cell,CD4+ T cell
5257,Cytotoxic T cell,Natural killer cell
5258,Cytotoxic T cell,Cytotoxic T cell
5259,B cell,B cell
5260,Natural killer cell,Natural killer cell
5261,Cytotoxic T cell,Cytotoxic T cell
5262,CD4+ T cell,CD4+ T cell
5263,CD4+ T cell,CD4+ T cell
5264,CD4+ T cell,CD4+ T cell
5265,CD4+ T cell,CD4+ T cell
5266,CD4+ T cell,CD4+ T cell
5267,Cytotoxic T cell,Cytotoxic T cell
5268,Cytotoxic T cell,Cytotoxic T cell
5269,Cytotoxic T cell,Cytotoxic T cell
5270,B cell,B cell
5271,CD4+ T cell,CD4+ T cell
5272,Megakaryocyte,Megakaryocyte
5273,CD4+ T cell,Cytotoxic T cell
5274,Cytotoxic T cell,Cytotoxic T cell
5275,CD4+ T cell,Cytotoxic T cell
5276,Natural killer cell,Natural killer cell
5277,CD4+ T cell,CD4+ T cell
5278,Cytotoxic T cell,Cytotoxic T cell
5279,CD14+ monocyte,CD14+ monocyte
5280,Cytotoxic T cell,Cytotoxic T cell
5281,CD4+ T cell,Cytotoxic T cell
5282,B cell,B cell
5283,B cell,B cell
5284,CD14+ monocyte,CD14+ monocyte
5285,CD4+ T cell,Cytotoxic T cell
5286,CD14+ monocyte,CD14+ monocyte
5287,CD14+ monocyte,CD14+ monocyte
5288,CD4+ T cell,Cytotoxic T cell
5289,B cell,B cell
5290,Cytotoxic T cell,Natural killer cell
5291,Cytotoxic T cell,Cytotoxic T cell
5292,CD4+ T cell,Cytotoxic T cell
5293,B cell,B cell
5294,B cell,B cell
5295,CD14+ monocyte,CD14+ monocyte
5296,Cytotoxic T cell,Cytotoxic T cell
5297,CD4+ T cell,CD4+ T cell
5298,CD14+ monocyte,CD16+ monocyte
5299,CD4+ T cell,CD4+ T cell
5300,Cytotoxic T cell,Cytotoxic T cell
5301,CD14+ monocyte,CD14+ monocyte
5302,B cell,B cell
5303,CD4+ T cell,Cytotoxic T cell
5304,Cytotoxic T cell,Cytotoxic T cell
5305,Cytotoxic T cell,Cytotoxic T cell
5306,CD4+ T cell,Cytotoxic T cell
5307,CD4+ T cell,CD4+ T cell
5308,CD4+ T cell,Cytotoxic T cell
5309,Cytotoxic T cell,Cytotoxic T cell
5310,CD14+ monocyte,CD14+ monocyte
5311,CD4+ T cell,CD4+ T cell
5312,B cell,B cell
5313,Cytotoxic T cell,Cytotoxic T cell
5314,Cytotoxic T cell,Cytotoxic T cell
5315,Cytotoxic T cell,Cytotoxic T cell
5316,Megakaryocyte,Megakaryocyte
5317,CD4+ T cell,CD4+ T cell
5318,Cytotoxic T cell,Cytotoxic T cell
5319,CD14+ monocyte,CD14+ monocyte
5320,Cytotoxic T cell,Cytotoxic T cell
5321,CD4+ T cell,CD4+ T cell
5322,Cytotoxic T cell,Cytotoxic T cell
5323,Cytotoxic T cell,Cytotoxic T cell
5324,CD4+ T cell,CD4+ T cell
5325,Cytotoxic T cell,Cytotoxic T cell
5326,Natural killer cell,Natural killer cell
5327,CD14+ monocyte,CD14+ monocyte
5328,CD14+ monocyte,CD16+ monocyte
5329,Natural killer cell,Natural killer cell
5330,CD14+ monocyte,CD14+ monocyte
5331,CD14+ monocyte,CD14+ monocyte
5332,Megakaryocyte,Megakaryocyte
5333,CD4+ T cell,CD4+ T cell
5334,B cell,Plasmacytoid dendritic cell
5335,Megakaryocyte,Megakaryocyte
5336,B cell,B cell
5337,CD4+ T cell,Cytotoxic T cell
5338,B cell,B cell
5339,Cytotoxic T cell,Cytotoxic T cell
5340,CD14+ monocyte,CD14+ monocyte
5341,CD4+ T cell,CD4+ T cell
5342,Cytotoxic T cell,Cytotoxic T cell
5343,CD4+ T cell,CD4+ T cell
5344,CD14+ monocyte,CD14+ monocyte
5345,Cytotoxic T cell,Natural killer cell
5346,Megakaryocyte,CD4+ T cell
5347,CD14+ monocyte,Dendritic cell
